#KIC ID, T1 Final, T1 Final Error, T2 Final, T2 Final Error, R1/D Final, R1/D Final Error, R2/R1 Final, R2/R1 Final Error, T2/T1 Input, Flags, Output Source, T1 UBV, Error, T2 UBV, Error, R1/D UBV, Error, R2/R1 UBV, Error, UBV Bands Used, T1 KIS1, Error, T2 KIS1, Error, R1/D KIS1, Error, R2/R1 KIS1, Error, KIS1 Bands Used, T1 KIS2, Error, T2 KIS2, Error, R1/D KIS2, Error, R2/R1 KIS2, Error, KIS2 Bands Used, T1 KIS3, Error, T2 KIS3, Error, R1/D KIS3, Error, R2/R1 KIS3, Error, KIS3 Bands Used
10028352,6359.23856808,430.36482211,6098.32840878,715.629960827,4.15479708739e-11,3.94420620305e-12,0.813784441982,0.240716107479,0.7,00010,1100,6300.92270502,469.973536221,6118.27874433,754.246314522,4.07418362948e-11,5.03100330372e-12,0.85768658228,0.289475353748,1110000111,6461.79286987,543.601450103,6020.81828416,1170.0019798,4.26095864586e-11,5.69853852901e-12,0.753592035998,0.326405238428,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10030778,5867.59007786,366.365791084,5498.16972686,630.828232311,1.26672503726e-11,1.88279952111e-12,0.673410011892,0.225398222639,0.938525614606,00000,1100,5872.53788338,399.915727863,5298.6710344,777.875633897,1.24394984144e-11,2.08924068335e-12,0.728128828824,0.275352701003,1110000111,5865.33373858,373.591112959,5600.58790368,672.710210994,1.28988163055e-11,2.09585783637e-12,0.611495303459,0.287803632,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10030943,6760.76679483,354.343140472,6727.37209969,549.258321135,7.14162113763e-11,6.93838652311e-12,0.67593328438,0.266721655821,0.996737313774,00000,1000,6760.76679483,354.343140472,6727.37209969,549.258321135,7.14162113763e-11,6.93838652311e-12,0.67593328438,0.266721655821,1110000111,6925.84137079,401.003178037,6950.24230986,574.028728021,6.17656392555e-11,9.00364640062e-12,0.964667848529,0.339166154204,0000000111,6955.8926179,399.514839081,6932.16162735,576.416871879,6.66921921937e-11,7.56866627915e-12,0.789595914625,0.282506630097,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10031409,6206.54743662,368.466264224,6134.91592401,559.900788264,2.87020068533e-11,3.027304757e-12,0.914577009711,0.242249543964,0.987575227715,00000,1100,6161.07797698,385.601417881,6089.32232383,575.554761241,2.851967967e-11,3.71487341859e-12,0.932533343299,0.29419262964,1110000111,6253.23561048,386.510517918,6191.06375213,583.476419882,2.8955824207e-11,4.26008114976e-12,0.89125888174,0.325076212046,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10031808,7511.08901089,350.087743177,5848.97038667,542.890339779,1.60920944988e-10,1.72148083127e-12,0.779808250722,0.150136212565,0.736812703024,11001,1100,7519.57453857,830.76180871,5912.17857476,1336.37215823,1.6039978864e-10,2.1493035882e-11,0.786577380738,0.336396878087,0000000111,7503.89934508,776.836251868,5800.28718053,1201.04484381,1.61404351338e-10,2.07047229892e-11,0.773789523456,0.321111013636,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10032392,6343.96989868,381.071153436,6251.78706068,612.640937587,2.52797761077e-11,2.62657721506e-12,0.74848442281,0.234729514633,0.989611978869,00000,1100,6285.70436141,396.798914756,6166.95285084,679.63904343,2.60319874696e-11,3.5710355136e-12,0.702169760704,0.315753909745,1110000111,6452.15184947,432.886484108,6333.82738319,675.500074468,2.47416202905e-11,3.14561912576e-12,0.782333643876,0.280931057264,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10032935,5969.87318177,389.364292344,5869.6615802,647.679311673,1.99370259036e-11,2.23428363295e-12,0.725570341854,0.231023609121,0.992731906126,00000,1100,5885.47212371,547.137605225,5254.91302185,1038.42424356,1.97360967055e-11,2.65892995742e-12,0.792985575651,0.285142463319,1110000111,5986.49837132,396.657940431,5988.99205903,666.56827564,2.01575780621e-11,2.73780636768e-12,0.651065676602,0.295787637683,0001110111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10033279,6093.95970979,375.925216658,5093.8610205,612.212592701,3.71830876581e-11,3.13936782148e-12,1.09479476381,0.206476429673,0.7,00010,1100,6213.08290609,385.193374905,4928.09643354,630.602024256,3.51333142598e-11,3.57342814032e-12,1.23333024817,0.227049498734,1110000111,5776.15169582,437.640158869,5697.34070424,823.235228473,4.22090512232e-11,5.23196598102e-12,0.782082495572,0.296777830127,0001101111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10063044,9459.44173283,383.278283729,3544.52706942,540.988161481,1.57845207331e-11,1.89636315386e-12,2.08312675594,0.152401895396,0.723095519819,00000,1100,9618.80484477,389.408689474,3540.20090103,540.990148591,1.54032531787e-11,1.94596093592e-12,2.09564145548,0.152429925871,1110000111,8638.47655697,522.121950524,5693.90072322,907.401950875,1.75550731107e-11,2.77595586503e-12,1.01930647397,0.291494690035,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10068030,5352.49072504,405.150167768,4961.44781231,890.892028658,2.22068462118e-11,3.21323034167e-12,0.639009467286,0.332423138858,0.7,00010,0100,5300.63544511,390.097820998,4888.06701234,1074.7113167,2.40128841996e-11,2.70519375033e-12,0.555042217678,0.300689344548,1110000000,5352.49072504,405.150167768,4961.44781231,890.892028658,2.22068462118e-11,3.21323034167e-12,0.639009467286,0.332423138858,0001111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10068383,4995.23330163,402.732182562,4668.83755202,681.648191494,1.66371863244e-11,2.26309807453e-12,0.789614334898,0.256001444077,0.7,00010,1100,4932.25610393,489.684338418,4765.2861765,784.998253329,1.62619523399e-11,2.80604901231e-12,0.841078390546,0.340929565934,1110000111,5027.44781738,427.197081628,4558.73001349,813.753519286,1.69658081312e-11,2.6893478528e-12,0.745925777206,0.319485884244,0001110111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10068795,8443.91773862,624.138914139,8092.6241993,941.142421446,3.36209373791e-11,4.02870905911e-12,1.00800579379,0.265054591163,0.7,11010,1100,8261.3564439,646.477898231,8106.24533295,1409.54820486,3.7990167732e-11,6.57710453863e-12,0.801490573409,0.413574209029,1000000111,10161.5186881,1703.53867914,8085.27413832,1098.34244733,3.14354519602e-11,4.79508424139e-12,1.10585225677,0.304761624253,0000001111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10068919,6277.0942741,468.583343507,5947.16450645,784.003257946,2.88083878856e-11,3.13341634626e-12,0.729586240617,0.258757150797,0.7,00010,1100,5706.5080706,1142.33307622,5819.55818344,875.597763575,2.69028496925e-11,5.16482422197e-12,0.939130781391,0.393346424868,1110000111,6328.12552887,477.757245741,6218.3608046,1140.72308651,2.96117775056e-11,3.57976274625e-12,0.623447848751,0.299119908797,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10074700,5381.85456095,360.128539871,4278.48724932,586.989748459,2.79971114333e-11,2.57509192591e-12,0.802657207797,0.217581615887,0.774949159285,00000,0110,5083.72649985,468.307190319,4248.1223561,769.040430109,2.98833775477e-11,3.51185524009e-12,0.727871874694,0.295569003945,0000000111,5403.48225982,362.532909754,4262.55362843,591.806794003,2.75987858775e-11,3.00204149946e-12,0.834346194292,0.247014344335,0001111111,5292.32675197,399.332157741,4427.0869586,915.665219578,2.86528402828e-11,3.61719112006e-12,0.745088729375,0.304090572087,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10074939,4892.65144007,363.412416643,4779.0106637,605.46175149,1.71527488994e-11,2.21718858365e-12,0.758196629907,0.250000306868,1.01171094454,00000,1010,4500.26799871,615.767915718,4429.16240012,791.835314395,1.72326287784e-11,2.91788248801e-12,0.896298403334,0.352934067256,0110000111,4732.19978221,573.040652646,4862.20334836,813.195609733,1.70273150521e-11,3.39977219117e-12,0.781302326651,0.299291432735,0000000111,4907.84581773,363.921848262,4879.74438572,623.03648842,1.71038031301e-11,2.50336720336e-12,0.669187812746,0.297121013295,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10084115,5859.18670842,358.471291316,5704.86687244,564.104239746,1.4917770065e-11,2.07576326107e-12,0.744574130883,0.242658332819,0.97520020849,00000,1100,5891.3911584,363.688527688,5726.82133157,578.32164861,1.48464983379e-11,2.4042802414e-12,0.744906985378,0.305320494379,1110000111,5807.8871147,371.5668598,5668.8937804,601.515442467,1.49951343958e-11,2.458240145e-12,0.744221447843,0.312143422608,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10090246,5841.51932798,352.548800454,3623.39158506,546.18051176,3.64851289105e-11,2.68652189534e-12,1.0696148105,0.165664173913,0.810806362648,00000,1100,5842.86665763,352.672928307,3599.16593909,546.300121427,3.65361060078e-11,2.83374614581e-12,1.08368342871,0.166337297159,1110000111,5813.95856264,401.148415306,4867.96861502,801.995637141,3.62024814399e-11,5.67471667927e-12,0.758335943158,0.369929804493,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10090722,13905.8267174,721.664752148,14102.1185297,1272.63471419,1.51811075618e-11,2.00291120387e-12,0.8567504056,0.21939327165,0.7,10010,1110,13742.7563926,889.568491757,14201.1369803,2274.99793228,1.70751059791e-11,2.56242247811e-12,0.633878136365,0.318243793667,1110000111,13697.9515776,1088.34594975,14066.1000585,2415.87034765,1.654494624e-11,2.53270800989e-12,0.701133779812,0.310413120281,0001011111,19853.4227839,3695.06390052,14064.6693244,1734.82580147,1.15923961028e-11,2.62413092653e-12,1.24304497071,0.317425756526,0000011111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10091110,6587.77367044,389.679582158,5225.99993665,695.749088474,1.46664611138e-11,1.89027079149e-12,0.799818118573,0.208441708512,0.7,00010,1110,6702.64404327,402.503018063,4786.75144061,764.127141254,1.42762837263e-11,2.18666790527e-12,0.911636847791,0.27080974279,1110000111,6242.40398629,553.053823114,6078.30866479,1317.26909444,1.55943059504e-11,2.28071611404e-12,0.622220670089,0.288958178117,0001111111,6278.12339453,651.838326189,6069.44014956,1102.74379973,1.39986109372e-11,2.51772223883e-12,0.860821060236,0.328891772534,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10091257,5907.98537984,357.86216483,5714.03582154,547.993085869,4.81623682769e-11,4.31670487699e-12,0.94909781218,0.227593801128,0.961324441376,00000,1100,5906.51985912,364.164325748,5700.23001843,558.537204794,4.96464467319e-11,6.27145366955e-12,0.886858872231,0.29545497196,1110000111,5909.77780152,367.249326151,5724.32613695,553.875799477,4.70206392641e-11,5.55730085323e-12,1.00047265834,0.275651250534,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10092506,6881.28794705,863.356570156,6241.70216664,997.556077406,6.79498600847e-11,5.48071594341e-12,1.02299030001,0.216965679968,0.7,00010,1000,6881.28794705,863.356570156,6241.70216664,997.556077406,6.79498600847e-11,5.48071594341e-12,1.02299030001,0.216965679968,1110000111,7193.97984481,1008.85496177,6316.60406409,1641.4863745,7.3536385975e-11,1.09931466781e-11,0.82259230572,0.361660777119,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10095469,6823.58694975,358.520795821,3721.23225037,549.21049399,2.00170570896e-11,1.88526056632e-12,0.947039386676,0.170882202228,0.694636352537,00000,1110,6856.50817554,363.492547481,3622.31535318,550.163652591,1.95801590685e-11,2.37425201185e-12,1.06894605861,0.179966925377,1110000111,6706.9637287,382.568301794,4575.86544646,696.670018949,2.07630080664e-11,2.14130026553e-12,0.609604821615,0.244780919442,0001111111,6897.55843462,415.783775023,4780.01390252,725.27771368,1.92168236251e-11,2.43482427263e-12,0.792198030665,0.263194992957,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10095512,6264.46994922,362.490498399,5213.99278766,552.161783662,4.06915428582e-11,3.42177944508e-12,0.724896921251,0.231582277223,0.824207014285,00100,1110,6187.0383322,377.626574653,5121.93005181,568.251528656,4.19143244964e-11,4.95258129292e-12,0.670322324683,0.312767405606,1110000111,6374.95432844,398.019095387,5321.55579788,581.584519297,3.81082118029e-11,6.02399244665e-12,0.86420399266,0.373692044673,0001111111,6286.78277815,388.910827668,5242.94125593,580.730486659,4.12795521822e-11,5.55517969451e-12,0.679832271811,0.345670574638,0001100111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10096019,7140.11624261,450.458637254,6840.86363066,858.52743669,2.59668548546e-11,2.98179042549e-12,0.708544380202,0.270004502258,0.7,00010,0110,8424.64472995,1241.60832187,7681.39936285,2068.3997289,2.26026548408e-11,3.64082015038e-12,0.821395349253,0.330240836423,0000000111,7285.48272912,555.186569575,6903.08021355,1122.47694018,2.56825919909e-11,3.80465617248e-12,0.709807565935,0.346422460585,0001011111,7029.12642077,514.110576819,6787.8585246,1056.68573778,2.62814323535e-11,3.96610358704e-12,0.707192800563,0.356134625845,0001001111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10096864,6184.26073753,366.029364179,4188.93626405,586.412047479,1.20481696557e-11,1.80022932775e-12,1.18769981052,0.173287577721,0.7,00010,1100,6271.03770508,383.662301253,4147.61326624,606.483945878,1.1376354163e-11,1.90604923253e-12,1.2633862854,0.178612792893,1110000111,6108.91750346,379.397833484,4279.16166174,676.776344291,1.29553750703e-11,1.9889715367e-12,0.883629002654,0.245509088398,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10119517,6564.0143722,350.392522082,6460.14290429,540.600215443,1.40837246602e-10,2.99944603636e-12,0.654907977603,0.156043596677,0.977081205767,00001,1100,6575.87471721,470.432715344,6431.60205138,942.150772733,1.43204929135e-10,1.32054192452e-11,0.613373176344,0.26717558827,0000000111,6542.71332213,547.682557833,6482.53702707,871.366496638,1.38190762474e-10,1.39498375652e-11,0.699387223191,0.273583892159,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10123627,4661.86317634,353.557013753,4569.04363163,548.439807034,2.27902959445e-11,2.25472794007e-12,0.752540385484,0.21661675577,0.977667643784,00000,1110,4651.03478865,366.158526478,4581.93711039,556.158421203,2.07488712214e-11,3.25483847359e-12,0.94553413072,0.317849696878,1110000010,4641.05611767,368.023862896,4495.0396484,615.308352265,2.40032689446e-11,2.81613610724e-12,0.633270648032,0.278362315838,0001111010,4672.64507583,356.004203239,4572.04152543,562.179567996,2.30482499551e-11,3.52380525933e-12,0.723758904296,0.349650878556,0001111010,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10128961,5654.24339502,364.444858195,5176.06440034,584.065956406,1.46193272907e-11,1.93308877057e-12,0.974289781896,0.207319686873,0.974990515058,00000,1110,5845.31960647,400.789049861,4295.33920773,717.888713098,1.41478892072e-11,2.20393681284e-12,1.12935105152,0.250321440388,1110000111,5606.89254009,379.59357594,5476.30689135,642.529236614,1.50511985967e-11,2.64974175279e-12,0.796487717692,0.339541101873,0001111111,5538.56187233,404.416488206,5371.4144519,652.256199687,1.50505482566e-11,2.51412115138e-12,0.826369057869,0.313942467065,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10129482,4935.16760095,351.321071044,3647.02111835,544.955360238,1.86278417442e-11,1.72178712083e-12,0.636043626884,0.17533261244,0.726039919211,00000,1110,4910.91750782,353.356593343,3625.83493073,551.36666952,1.85636861423e-11,1.84113841398e-12,0.668027018485,0.208917915332,1110000111,4983.07849595,354.656688639,3665.77710285,554.498908072,1.82315200573e-11,1.8797620915e-12,0.683312415471,0.218225100272,0001111111,4922.8340249,354.046437728,3659.43292038,561.426762704,1.90863108443e-11,1.87255281828e-12,0.536927120665,0.227383766626,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10135584,6577.12127492,368.86924309,6534.78076612,697.80257512,2.21805464971e-11,2.3782443098e-12,0.726653593484,0.221042602459,1.00928960772,00000,1100,6533.64225971,379.768197411,5468.04418693,1422.57979564,2.24047142012e-11,2.73693099436e-12,0.746593674548,0.244095718109,1110000111,6649.4028663,398.264763528,6670.36335915,715.370355994,2.18207487626e-11,3.22220744691e-12,0.677635342655,0.337134412191,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10148799,5597.08716179,362.690817134,5244.98859292,567.20856472,1.61221794392e-11,2.08425232277e-12,0.809967578687,0.229324809529,0.930392707063,00000,1100,5566.46440186,379.475680494,5207.11833069,584.721998072,1.59636660535e-11,2.34109089771e-12,0.838802385552,0.26973410523,1110000111,5619.32107586,371.633634326,5301.53900668,605.566722224,1.63499081569e-11,2.58650642436e-12,0.766944227628,0.31222724115,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10149237,5086.03446826,363.971863767,4872.73068005,598.976743082,2.08029168605e-11,2.2855649563e-12,0.914367801971,0.233477345367,1.04565006993,00000,1100,5433.14799769,416.135631125,4100.09571863,731.188343062,1.90828425819e-11,2.70376111578e-12,1.21627910906,0.307434851592,1110000111,5000.94347729,367.315809545,5167.84813186,620.02479587,2.28742415984e-11,2.87219315815e-12,0.672777950223,0.283067933031,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10149845,9694.79078776,468.986803514,5593.16461789,563.505049389,2.59690911433e-11,1.89110355661e-12,2.7899511075,0.153757295676,0.857678470011,11000,1000,9694.79078776,468.986803514,5593.16461789,563.505049389,2.59690911433e-11,1.89110355661e-12,2.7899511075,0.153757295676,1110000111,6364.69826661,448.611913347,5457.37722035,769.621143412,6.28802624894e-11,7.32050319131e-12,0.697406102183,0.304149447121,0000000111,6397.06796816,523.445557494,5578.60769067,928.371285282,6.04854049365e-11,8.19129790633e-12,0.778974123928,0.336837869226,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10152836,5753.41225424,363.21664968,5034.2476511,844.958410818,2.17459440055e-11,2.84153346327e-12,0.588395987929,0.308264170566,0.412032274976,00000,1100,5709.50245382,366.851643136,5000.23619186,1063.12236354,2.25421122786e-11,3.53163466536e-12,0.513059454321,0.397817456239,1110000110,5909.38086157,406.704916351,5068.7558954,1068.86786605,2.07750924671e-11,3.8228401047e-12,0.674806724578,0.422154923832,0001111110,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10153011,5355.342111,379.249678516,5099.77090058,764.960085419,1.67752492258e-11,2.07582298113e-12,0.669696140796,0.231761886376,0.7,00010,1100,5285.74174981,495.282368526,5019.35843171,930.919498287,1.59249254422e-11,2.56971525985e-12,0.803139958203,0.303825432661,1110000111,5369.97239469,385.115618778,5183.64525514,944.121953167,1.73674200256e-11,2.32847177181e-12,0.561777613031,0.28099212686,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10154189,6201.77555501,376.261665238,6250.87851652,621.576657995,2.74953515056e-11,3.22382721519e-12,0.643018834545,0.2835136645,1.0051220916,00000,0100,6316.41648985,455.398539354,6351.49559892,656.039074113,2.55604674143e-11,3.50697014184e-12,0.787013823618,0.302963048861,0000000101,6201.77555501,376.261665238,6250.87851652,621.576657995,2.74953515056e-11,3.22382721519e-12,0.643018834545,0.2835136645,0001111101,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10155080,6140.88968277,350.211886359,5485.08581743,541.398143513,3.96493535815e-11,1.86504720919e-12,0.719831289878,0.157533861396,0.890054205707,00001,1100,6129.69280167,423.335912041,5444.04910946,672.684782366,4.05572053018e-11,5.02036502601e-12,0.667982685106,0.317245086094,0000000111,6154.05386461,434.94581786,5521.8167068,660.016449642,3.88054160522e-11,4.86009594073e-12,0.764251423255,0.299079431772,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10155563,6261.14116514,366.048650189,5746.77997999,710.173827229,6.41932270068e-11,4.82002240665e-12,0.637746686379,0.223990617482,0.966238884992,00000,1100,6275.15495798,376.231440602,5272.77468105,964.222835245,6.4109111769e-11,6.36442946574e-12,0.663814438684,0.264406467359,1110000111,6239.83515559,389.182482378,5983.84665715,781.504340833,6.42931591757e-11,6.90020605233e-12,0.601202679366,0.298269157856,0001000111,6244.67925548,480.344865416,5979.99601474,673.367477233,5.79725137197e-11,7.54589018735e-12,0.849587008881,0.310376097265,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10156064,8854.57381753,369.433335403,7225.80243295,550.110998374,7.52691934266e-11,4.1294694481e-12,0.711343894047,0.187998297174,0.81133261076,00001,1111,8842.19188197,695.251598798,7176.54391866,853.427649534,7.58589581348e-11,1.02221307621e-11,0.695668297755,0.334437534379,0000000111,8863.26991709,739.791017211,7190.62721675,863.657064476,7.48201541079e-11,1.07946980819e-11,0.729768401794,0.35904159207,0000000111,8725.81858575,645.434593537,7111.2883917,891.934699442,7.86337080521e-11,7.51032108778e-12,0.615995365126,0.262815666388,0000000111,9055.27774784,752.910912644,7391.87894929,830.32386383,6.83060726992e-11,1.05189960005e-11,0.924212566155,0.35546739461,0000000111
10157573,6589.19656487,383.28778153,5852.55532855,775.625786229,1.49486127638e-11,1.90377337401e-12,0.707887283102,0.214783393082,0.7,00010,1110,6609.6405706,391.775122968,5121.8987657,1152.12592266,1.5889108507e-11,2.14083341141e-12,0.581597442272,0.272132724017,1110000111,6557.38306636,585.843444117,6051.00998545,1114.51279684,1.4091351989e-11,2.59087359918e-12,0.802123602478,0.34931639142,0001111111,6465.4320912,602.110825972,6263.54121401,1057.90184159,1.40220299889e-11,2.43445555923e-12,0.824632434906,0.31653122516,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10158418,5955.48519507,371.788977589,5814.30722338,676.195520375,3.21628799934e-11,2.91899605444e-12,0.684399524371,0.232244360017,0.7,00010,1110,5896.62460411,394.247528968,5731.4635623,781.094857127,3.17641954891e-11,4.39260245449e-12,0.731501150771,0.327130696677,1110000111,6028.49067146,429.027209793,5865.89562377,1105.55339776,3.28708793124e-11,3.97598928316e-12,0.622268810201,0.30578044423,0001111111,5990.92199667,425.922090752,5926.57395114,916.590308972,3.13169982888e-11,5.55805387205e-12,0.738320062471,0.438406624472,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10159014,6979.04159807,590.539432501,5401.73252643,1165.85605855,2.58329031223e-11,2.59233399191e-12,0.822564672646,0.238888387397,0.7,00010,1100,5950.29437451,1460.96437172,5381.75046544,1659.32235678,2.37770504036e-11,4.17146383521e-12,1.08255263714,0.396148234504,1110000111,7109.37877615,614.328825716,5417.03472193,1475.3984016,2.66045490355e-11,2.86791430585e-12,0.732572108634,0.262741233735,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10162999,6504.33605173,436.100979345,5626.03350765,903.253807985,4.1445098518e-11,3.05015821329e-12,0.6835532119,0.209367705832,0.7,00010,1110,6192.85211595,757.099517976,5279.77718913,1370.22469422,4.24219695912e-11,5.5519892435e-12,0.664012199251,0.34314849805,1110000111,6646.71395441,491.063201322,5490.50251501,1498.60886345,4.18197462213e-11,4.67937107827e-12,0.64713154455,0.29544905411,0001100111,6381.01966738,603.986924864,6002.01243227,1264.32304603,4.05970408705e-11,4.28208964945e-12,0.72019840616,0.26506328151,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10189523,5152.51030337,376.149653538,5264.55561226,626.214565912,1.46217589453e-11,2.04588970233e-12,0.751178700302,0.236766378991,1.02306252195,00000,1100,5154.09164,388.623800041,5315.83722448,669.747058491,1.48495817528e-11,2.26035840101e-12,0.710324536333,0.27819831042,1110000111,5149.36275249,423.419528735,5173.16215602,755.866505822,1.42580401449e-11,2.55727003355e-12,0.815436209255,0.329909911269,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10191056,6675.62379122,387.527357654,6649.9113548,678.801916591,9.16016463393e-11,1.14880811125e-11,0.684577451565,0.325771485701,1.00137155719,00100,1000,6675.62379122,387.527357654,6649.9113548,678.801916591,9.16016463393e-11,1.14880811125e-11,0.684577451565,0.325771485701,1100000111,6384.13286052,410.788209222,6363.75433749,640.126343667,9.35699437813e-11,1.05624386398e-11,0.703766567889,0.293968267443,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10198097,7282.97011968,394.289339658,7371.76429571,1407.79897799,3.64930549509e-11,3.31402049332e-12,0.575467211711,0.247945641742,0.7,11010,1010,7257.07575812,397.765684455,8136.32388825,2373.04310183,3.8542298997e-11,4.16167049226e-12,0.432005156504,0.307858016011,1110000111,7499.48371028,1235.97115736,6941.83696682,1927.9844407,3.1829997994e-11,5.39728621988e-12,0.892588111952,0.379146042414,0000000111,7592.97463073,741.691676766,7017.64555988,1662.76520203,3.3818132406e-11,4.66687566211e-12,0.743389361594,0.327260779181,0000011111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10198109,6153.59698673,376.329048899,4463.21675555,645.282470643,3.14050366178e-11,2.86802419887e-12,0.87994362288,0.224756264348,0.440437059911,00000,1110,6249.99739793,402.321729918,4548.85638258,710.82172102,2.97386886515e-11,3.60581878061e-12,1.01250422726,0.279531331006,1110000111,6060.8748175,438.337336396,4215.33095977,910.74364742,3.37323041721e-11,4.69745072306e-12,0.728107774596,0.338121215598,0001111111,6064.38557373,449.807077691,4503.96837385,984.878521539,3.26875232092e-11,5.78595714423e-12,0.773219033798,0.410961163206,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
10206340,5844.22269352,352.524820564,3550.69474695,541.347814933,1.02811061878e-10,4.91100233126e-12,1.57050208463,0.153261869159,0.831333763637,00000,1000,5844.22269352,352.524820564,3550.69474695,541.347814933,1.02811061878e-10,4.91100233126e-12,1.57050208463,0.153261869159,1110000111,5763.13559137,404.157109244,4732.71307362,614.028089117,1.18506032287e-10,1.23494378383e-11,0.764113403306,0.272936966385,0000000111,5890.81243701,431.319364647,4860.63384433,606.992342293,1.06454994846e-10,1.50175203194e-11,0.993804797447,0.323328996565,0000000111,5720.11529029,409.73168995,4707.67741191,631.472516587,1.21785736655e-10,1.30785466391e-11,0.705321767158,0.28859882989,0000000111
