##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Oct. 26; 2015; 3:04 p.m.
## Download Date (Y/M/D): 2016/02/01
##
## Query String: {&quot;sort&quot;:&quot;p&quot;;&quot;kics&quot;:[];&quot;campaign&quot;:[&quot;-2&quot;];&quot;etvlong&quot;:1;&quot;cols&quot;:[&quot;sdepth&quot;;&quot;pdepth&quot;;&quot;glon&quot;;&quot;scdata&quot;;&quot;pteff&quot;;&quot;cteff&quot;;&quot;ra&quot;;&quot;bjd0&quot;;&quot;morph&quot;;&quot;glat&quot;;&quot;kic&quot;;&quot;lcdata&quot;;&quot;dec&quot;;&quot;keff&quot;;&quot;p&quot;;&quot;sep&quot;;&quot;pwidth&quot;;&quot;swidth&quot;;&quot;figs&quot;;&quot;kmag&quot;];&quot;etvshort&quot;:1;&quot;incat1&quot;:1;&quot;kois&quot;:[]}
##
#KIC;period;bjd0;pdepth;sdepth;pwidth;swidth;sep;morph;RA;DEC;GLon;GLat;kmag;Teff;Teff(Pinsonneault);Teff(Casagrande);SC;
8179747;17.9462768;54969.948861;0.0989;-1.0000;0.0158;-1.0000;1.0000;0.11;296.4170;44.0482;77.8036;9.6178;14.9330;5040.0000;5236.0000;5276.0000;0;
5284262;17.9633117;55004.961964;-0.0005;-1.0000;0.0548;-1.0000;1.0000;-1.00;294.4163;40.4802;73.9078;9.2302;13.1100;6349.0000;6502.0000;6920.0000;0;
11923629;17.9732836;54995.528060;-0.0003;-1.0000;0.1654;-1.0000;1.0000;-1.00;296.3860;50.2050;83.3265;12.5399;12.2570;5975.0000;6293.0000;6061.0000;0;
7177553;17.9964667;54954.545842;0.0595;0.0483;0.0092;0.0095;0.7425;0.06;283.0121;42.7213;72.3892;17.9155;11.5110;-1.0000;-1.0000;-1.0000;1;
8151107;18.0013083;55010.277304;0.0002;-1.0000;0.0927;-1.0000;1.0000;-1.00;285.5886;44.0477;74.3956;16.6527;12.5530;6524.0000;6759.0000;6732.0000;1;
7624297;18.0196520;54981.666613;0.1589;0.0098;0.0095;0.0103;0.5070;0.07;296.4600;43.2855;77.1408;9.2240;14.9280;5135.0000;5364.0000;-9999.0000;0;
10330495;18.0600812;54971.610227;0.0618;0.0082;0.0263;0.0225;0.4753;0.18;287.8751;47.4458;78.3062;16.4558;14.7240;5132.0000;5331.0000;4917.0000;1;
9896435;18.0767000;54997.328488;0.0588;0.0145;0.0070;0.0057;0.5073;0.04;294.1258;46.7978;79.5225;12.3192;16.6360;-1.0000;-1.0000;-1.0000;0;
4932691;18.1120792;54967.712673;0.1114;0.0376;0.0134;0.0107;0.2648;0.10;294.2402;40.0075;73.4209;9.1275;13.6270;7109.0000;-9999.0000;7055.0000;0;
5876805;18.1730361;55188.230522;0.0680;0.0065;0.0224;0.0186;0.3847;0.15;291.9650;41.1222;73.6271;11.1740;15.9270;5559.0000;-1.0000;-1.0000;0;
4545729;18.3835201;55011.690434;0.0003;-1.0000;0.0728;-1.0000;1.0000;-1.00;286.4008;39.6984;70.4731;14.4161;13.1110;6096.0000;6325.0000;6253.0000;0;
5702939;18.3982007;54996.298368;0.0002;-1.0000;0.0111;-1.0000;1.0000;0.09;290.9722;40.9947;73.1741;11.7901;14.1680;5634.0000;5945.0000;5752.0000;0;
10992733;18.5259185;54977.194097;0.4053;0.2686;0.0113;0.0153;0.7177;0.08;298.8056;48.4720;82.5431;10.3267;15.1240;5274.0000;5390.0000;5580.0000;0;
6593363;18.5278243;54972.256833;0.0832;0.0034;0.0128;0.0202;0.5795;0.09;287.6727;42.0592;73.1047;14.4787;12.8930;5865.0000;6170.0000;6074.0000;1;
9278553;18.6100950;54972.084282;0.0477;-1.0000;0.0095;-1.0000;1.0000;0.07;290.8835;45.7659;77.5693;13.8894;15.8400;5848.0000;6110.0000;6197.0000;0;
5095269;18.6119616;54966.865286;0.1218;-1.0000;0.0077;-1.0000;1.0000;0.05;290.5519;40.2350;72.3336;11.7470;13.5280;6227.0000;6510.0000;6512.0000;0;
2010607;18.6322960;54974.489675;0.0006;-1.0000;0.0603;-1.0000;1.0000;-1.00;290.5056;37.4590;69.7736;10.5638;11.3470;6122.0000;6361.0000;6388.0000;1;
7021177;18.6453284;55017.497406;0.3756;0.2415;0.0074;0.0247;0.5542;0.06;287.6370;42.5308;73.5404;14.6917;15.5110;5684.0000;5956.0000;5432.0000;0;
9119405;18.6463233;54972.091160;0.2195;0.1881;0.0163;0.0208;0.2323;0.11;300.8903;45.4034;80.5974;7.5435;13.7290;5569.0000;5788.0000;6032.0000;0;
9838975;18.6928663;54976.832312;0.0550;-1.0000;0.0088;-1.0000;1.0000;0.06;295.0335;46.6002;79.6316;11.6747;16.1470;5018.0000;5264.0000;4736.0000;0;
10332789;18.7407263;54968.206431;0.1344;0.0058;0.0107;0.0190;0.5553;0.08;289.0368;47.4660;78.6423;15.7395;15.8610;5893.0000;6119.0000;5892.0000;0;
8711548;18.7781610;54982.814672;0.4551;0.2096;0.0141;0.0188;0.5998;0.07;298.8722;44.8744;79.4032;8.4964;13.9440;6529.0000;6791.0000;6721.0000;0;
6762829;18.7952663;54971.667903;0.0309;0.0009;0.0229;0.0230;0.4980;0.15;286.8304;42.2792;73.0573;15.1391;13.9410;5640.0000;5901.0000;5908.0000;1;
2437149;18.7987347;55008.621824;0.2338;0.1535;0.0131;0.0190;0.4885;0.11;290.2058;37.7691;69.9508;10.9136;17.6280;5130.0000;-1.0000;-1.0000;1;
3341934;18.8394967;54970.768578;0.1923;0.0221;0.0102;0.0183;0.5222;0.07;291.3862;38.4915;71.0279;10.4001;15.2910;5992.0000;6206.0000;5755.0000;0;
11494130;18.9554142;54962.683855;0.0002;0.0006;0.0275;0.1216;0.0089;-1.00;284.0268;49.4154;79.2865;19.5423;10.9880;6330.0000;6673.0000;6407.0000;1;
11572363;19.0277526;54998.473402;-0.0009;-1.0000;0.0362;-1.0000;1.0000;-1.00;297.7151;49.5738;83.1695;11.4872;12.4260;6069.0000;6314.0000;6564.0000;0;
3850086;19.1142466;55012.165119;0.0001;-1.0000;0.1278;-1.0000;1.0000;-1.00;291.3975;38.9647;71.4627;10.6032;11.2390;6230.0000;6475.0000;6487.0000;1;
12253490;19.1597425;54974.567551;0.0281;-1.0000;0.0068;-1.0000;1.0000;0.04;288.6433;50.9012;81.8478;17.2961;15.0530;4431.0000;4662.0000;4783.0000;0;
10480982;19.2213880;54979.108679;0.0706;-1.0000;0.0090;-1.0000;1.0000;0.06;295.8145;47.6904;80.8696;11.7068;15.3410;5876.0000;6134.0000;5650.0000;0;
9777062;19.2300378;54965.580711;0.2589;0.0331;0.0119;0.0164;0.5994;0.08;294.4608;46.5897;79.4386;12.0202;12.2410;7466.0000;-9999.0000;7364.0000;1;
7375795;19.3007961;54966.359698;0.0002;-1.0000;0.0150;-1.0000;1.0000;0.12;295.5107;42.9306;76.4892;9.6635;13.6010;-1.0000;-1.0000;-1.0000;1;
10004546;19.3569135;54983.981414;-0.0004;-1.0000;0.1113;-1.0000;1.0000;-1.00;288.7470;46.9307;78.0507;15.7101;12.9080;5936.0000;6252.0000;5963.0000;0;
8690001;19.3592717;54986.633046;0.3740;0.3435;0.0223;0.0164;0.3947;0.14;292.1084;44.8465;77.0932;12.7178;14.2570;5938.0000;-1.0000;-1.0000;0;
4649440;19.3707322;55000.046424;0.0006;-1.0000;0.0039;-1.0000;1.0000;0.04;290.1377;39.7652;71.7606;11.8296;12.9560;5109.0000;5288.0000;5474.0000;0;
8702921;19.3843829;54970.214339;0.0052;0.0013;0.0484;0.2118;0.4438;-1.00;296.6650;44.8531;78.6063;9.8487;11.9800;4824.0000;4929.0000;5097.0000;0;
10464078;19.4040168;54966.674182;0.0091;-1.0000;0.0251;-1.0000;1.0000;0.20;289.2582;47.6353;78.8652;15.6690;15.4870;4877.0000;5110.0000;4856.0000;0;
10753734;19.4066925;54982.807075;0.3915;0.3268;0.0106;0.0129;0.8054;0.07;299.0783;48.0220;82.2374;9.9460;13.5640;5446.0000;5655.0000;6039.0000;0;
10711913;19.4080156;55007.204177;0.1342;0.0062;0.0110;0.0084;0.4492;0.08;282.6011;48.0367;77.5761;19.9831;15.5210;5474.0000;5801.0000;5796.0000;0;
10518735;19.5150000;55008.246386;0.2077;0.1416;0.0084;0.0093;0.8147;0.06;283.9157;47.7846;77.6313;19.0681;16.7390;5146.0000;-1.0000;-1.0000;0;
5982353;19.5630950;54967.353946;0.0133;-1.0000;0.0140;-1.0000;1.0000;0.10;297.5255;41.2618;75.7457;7.5472;11.1150;5961.0000;6229.0000;6483.0000;1;
11242721;19.6512050;54973.099764;0.0126;-1.0000;0.0115;-1.0000;1.0000;0.08;291.0939;48.9338;80.6078;15.0733;15.5360;5788.0000;6057.0000;5983.0000;0;
11235323;19.6684015;54965.523185;0.3500;0.1291;0.0377;0.0384;0.4998;0.29;287.0466;48.9932;79.5919;17.5456;13.4860;5071.0000;5337.0000;4977.0000;1;
3547874;19.6921722;54999.266982;-0.0013;-1.0000;0.0485;-1.0000;1.0000;-1.00;292.2829;38.6657;71.5064;9.8526;10.9520;6371.0000;6553.0000;6466.0000;1;
8197761;19.7384500;55011.448889;0.0049;-1.0000;0.0075;-1.0000;1.0000;0.07;301.0388;44.0711;79.5081;6.7573;10.6560;7068.0000;-9999.0000;7079.0000;1;
6117415;19.7416252;54969.445961;0.0847;-1.0000;0.0056;-1.0000;1.0000;-1.00;289.8611;41.4082;73.1882;12.7227;10.5430;6282.0000;6525.0000;6516.0000;1;
10489539;19.7638777;55006.636779;0.0000;-1.0000;0.0305;-1.0000;1.0000;0.28;298.3586;47.6386;81.6564;10.1768;12.2500;-1.0000;-1.0000;-1.0000;0;
7436177;19.9335233;54996.882286;0.1646;0.0903;0.0150;0.0175;0.4553;0.10;289.1110;43.0136;74.4484;13.8984;14.5750;6270.0000;-1.0000;-1.0000;0;
3734660;19.9421366;55004.352911;-0.0001;-1.0000;0.0739;-1.0000;1.0000;-1.00;287.6238;38.8554;70.0749;13.2090;12.9350;6030.0000;6298.0000;6409.0000;0;
9016295;19.9744830;54984.654842;0.0384;0.0020;0.0079;0.0077;0.6035;0.05;289.7275;45.3677;76.8497;14.4611;15.2170;5819.0000;6082.0000;5660.0000;0;
5130380;19.9830000;55009.918408;0.0326;-1.0000;0.0230;-1.0000;1.0000;0.16;299.1550;40.2881;75.5250;5.9907;16.2990;5655.0000;-1.0000;-1.0000;0;
4862625;20.0002491;54967.819337;0.0126;0.0012;0.0092;0.0110;0.3927;0.06;298.2151;39.9551;74.8691;6.4405;13.7180;6149.0000;6380.0000;6277.0000;1;
5017127;20.0064041;54991.925594;0.0001;-1.0000;0.0581;-1.0000;1.0000;-1.00;293.5486;40.1117;73.2651;9.6446;12.5100;6195.0000;6443.0000;6541.0000;0;
9117416;20.0346008;54978.466250;0.0001;-1.0000;0.0200;-1.0000;1.0000;0.17;300.3162;45.4954;80.4662;7.9357;13.2660;-1.0000;-1.0000;-1.0000;0;
6449552;20.1488111;54968.810783;0.4776;0.1020;0.0137;0.0083;0.4312;0.09;293.9489;41.8555;74.9772;10.1810;14.9040;5357.0000;5526.0000;5576.0000;0;
8912308;20.1744430;55005.755725;-0.0007;-1.0000;0.1786;-1.0000;1.0000;-1.00;300.0684;45.1016;80.0348;7.8828;11.4320;4872.0000;5012.0000;5147.0000;0;
3749404;20.3063852;54981.166190;-0.0023;-1.0000;0.0640;-1.0000;1.0000;-1.00;292.0795;38.8371;71.5886;10.0716;10.5750;7144.0000;-9999.0000;7249.0000;1;
5872150;20.3551034;54967.645862;0.0272;-1.0000;0.0113;-1.0000;1.0000;0.08;290.4254;41.1392;73.1247;12.2243;14.5570;5816.0000;6042.0000;5720.0000;1;
11506235;20.4130553;54973.016016;0.0893;0.0046;0.0075;0.0075;0.6529;0.05;291.3007;49.4957;81.1960;15.1803;14.8740;5676.0000;5908.0000;5578.0000;0;
9661869;20.4271000;55009.775821;0.0957;-1.0000;0.0059;-1.0000;1.0000;0.04;296.6571;46.3805;79.9666;10.5841;16.6770;5915.0000;-1.0000;-1.0000;0;
11869052;20.5454950;54970.909481;0.0007;-1.0000;0.0035;-1.0000;1.0000;0.03;294.4019;50.1721;82.7068;13.6581;12.0030;5525.0000;5632.0000;6322.0000;1;
9291629;20.6861040;54967.618459;0.1909;-1.0000;0.0670;-1.0000;1.0000;0.53;295.9068;45.7241;79.1275;10.7321;13.9570;4629.0000;4748.0000;4611.0000;0;
11970288;20.7023187;55008.521606;0.0010;0.0010;0.0810;0.4599;0.0000;-1.00;295.2126;50.3169;83.0776;13.2585;11.3080;6690.0000;6949.0000;6886.0000;0;
7105574;20.7260663;54976.200686;0.1112;0.0692;0.0111;0.0114;0.8190;0.08;287.7462;42.6486;73.6852;14.6651;14.0690;5765.0000;6032.0000;5894.0000;0;
9284741;20.7292642;54974.226901;0.3224;0.3202;0.0077;0.0122;0.6779;0.09;293.4254;45.7609;78.3517;12.2883;14.8070;5085.0000;5264.0000;-9999.0000;0;
9837578;20.7337490;54965.845830;0.3582;0.2482;0.0115;0.0133;0.5057;0.08;294.4970;46.6898;79.5413;12.0434;15.7260;5359.0000;5613.0000;5273.0000;1;
9596089;20.8389900;55008.172562;0.1374;-1.0000;0.0051;-1.0000;1.0000;0.03;294.9623;46.2256;79.2689;11.5464;16.5830;5177.0000;-1.0000;-1.0000;0;
8569819;20.8499218;54970.557967;0.3131;0.1455;0.0229;0.0097;0.5029;0.17;295.4758;44.6215;77.9919;10.4824;13.0400;7137.0000;-9999.0000;7185.0000;0;
10258558;20.8678557;54969.403096;0.0720;0.0711;0.0113;0.0098;0.5135;0.11;284.4545;47.3120;77.2931;18.5650;14.4920;5862.0000;6142.0000;6307.0000;0;
7122259;20.8821680;55292.799998;0.1779;0.1010;0.0184;0.0189;0.6024;0.12;293.1458;42.6242;75.3970;11.0609;15.6000;6122.0000;-1.0000;-1.0000;0;
10602291;20.9273614;54972.324885;0.0079;-1.0000;0.0060;-1.0000;1.0000;0.03;292.7824;47.8006;80.0343;13.5789;14.8770;5812.0000;6111.0000;6065.0000;1;
8211605;20.9795250;55001.675748;0.0087;-1.0000;0.0067;-1.0000;1.0000;0.04;281.6060;44.1848;73.4704;19.3764;15.4860;4995.0000;-1.0000;-1.0000;0;
10228942;21.0254417;54960.196457;0.1095;-1.0000;0.0111;-1.0000;1.0000;0.08;298.8274;47.2577;81.4790;9.7131;13.0790;6361.0000;6649.0000;6322.0000;0;
4247092;21.0564163;55004.129544;0.0011;-1.0000;0.0031;-1.0000;1.0000;-1.00;286.8797;39.3784;70.3237;13.9495;14.1690;5565.0000;5784.0000;6033.0000;1;
9786821;21.1200186;54962.007795;0.0116;-1.0000;0.0038;-1.0000;1.0000;0.02;297.7257;46.5488;80.4769;10.0200;11.5100;-1.0000;-1.0000;-1.0000;1;
5091614;21.1424579;54971.390914;0.0681;0.0265;0.0092;0.0083;0.5919;0.06;289.4830;40.2928;72.0288;12.5085;14.0830;5820.0000;6076.0000;6048.0000;0;
9673173;21.2947400;54980.095925;0.1110;0.0939;0.0136;0.0128;0.8403;0.09;300.0141;46.3453;81.0947;8.5518;13.7310;5838.0000;6022.0000;6248.0000;0;
10319590;21.3204594;54965.716743;0.0238;0.0076;0.0128;0.0150;0.5060;0.09;281.7148;47.4144;76.7456;20.3503;13.7290;5518.0000;5738.0000;5886.0000;0;
6388770;21.3419702;55009.786615;0.0001;-1.0000;0.0557;-1.0000;1.0000;0.43;298.3619;41.7811;76.5146;7.2637;13.8700;6073.0000;6340.0000;6576.0000;0;
5193386;21.3782936;54980.203835;0.2704;0.0778;0.0421;0.0461;0.4960;0.32;293.6601;40.3642;73.5322;9.6857;13.9980;4797.0000;5060.0000;4828.0000;1;
2437505;21.4764220;54982.261859;0.0341;-1.0000;0.0088;-1.0000;1.0000;0.06;290.2303;37.7775;69.9671;10.8998;17.2900;-1.0000;-1.0000;-1.0000;0;
2697935;21.5133595;55008.469440;0.0024;-1.0000;0.0044;-1.0000;1.0000;-1.00;287.4679;37.9666;69.1922;12.9530;10.6300;4883.0000;-1.0000;-1.0000;0;
5460835;21.5392736;54977.153537;0.1357;0.0228;0.0087;0.0089;0.6028;0.06;295.2969;40.6616;74.3896;8.7263;14.2930;5864.0000;6162.0000;6266.0000;0;
9474969;21.5705056;54984.792516;0.1387;0.1270;0.0251;0.0223;0.7567;0.17;295.6289;46.0514;79.3296;11.0562;12.4620;6085.0000;6339.0000;6293.0000;1;
1026957;21.7613058;54956.017106;0.0011;-1.0000;0.0031;-1.0000;1.0000;0.01;291.2545;36.7436;69.3933;9.7104;12.5590;4845.0000;4917.0000;5024.0000;1;
4252226;21.8589584;54984.262196;0.1115;0.0350;0.0102;0.0134;0.2096;0.07;288.7269;39.3377;70.8906;12.6315;13.9160;5650.0000;5848.0000;6048.0000;0;
5175668;21.8821152;55007.260809;0.0001;-1.0000;0.1502;-1.0000;1.0000;-1.00;288.3171;40.3280;71.6796;13.3305;13.3420;6234.0000;6494.0000;6236.0000;0;
4769799;21.9293139;54968.505532;0.0222;-1.0000;0.0162;-1.0000;1.0000;0.12;297.3174;39.8780;74.4552;6.9982;10.9460;4911.0000;5130.0000;5033.0000;1;
7050060;22.0440000;55012.472816;-0.0001;-1.0000;0.0578;-1.0000;1.0000;-1.00;296.2551;42.5302;76.3971;8.9919;12.9990;-1.0000;-1.0000;-1.0000;0;
8167978;22.0527157;55006.605818;0.0134;0.0096;0.0089;0.0055;0.5843;0.06;292.6334;44.0018;76.4846;12.0103;15.4400;5301.0000;-1.0000;-1.0000;0;
11519226;22.1607147;54973.018008;0.0052;0.0047;0.0056;0.0060;0.3817;0.03;297.0707;49.4425;82.8483;11.7928;13.0340;5646.0000;5938.0000;5904.0000;1;
11288684;22.2100629;54998.318341;-0.0001;-1.0000;0.0583;-1.0000;1.0000;-1.00;287.1591;49.0800;79.7049;17.5087;13.7800;-1.0000;-1.0000;-1.0000;0;
8322564;22.2588457;55005.671918;-0.0004;-1.0000;0.1166;-1.0000;1.0000;-1.00;298.7603;44.2662;78.8310;8.2601;12.4210;5355.0000;5584.0000;5825.0000;0;
11656302;22.2648087;54983.837403;0.0198;0.0014;0.0160;0.0168;0.3992;0.11;288.6925;49.7235;80.7193;16.8229;14.6260;5172.0000;5700.0000;-9999.0000;0;
4633434;22.2712087;54967.759142;0.1688;0.0105;0.0071;0.0108;0.4830;0.04;283.9860;39.7845;69.8096;16.1612;15.3620;4902.0000;5100.0000;5318.0000;0;
11859811;22.3141477;54967.210262;0.0000;-1.0000;0.0756;-1.0000;1.0000;-1.00;289.3813;50.1894;81.3458;16.5919;10.8330;-1.0000;-1.0000;-1.0000;0;
7975727;22.4183150;54983.378958;0.0126;-1.0000;0.0097;-1.0000;1.0000;0.07;296.8994;43.7072;77.6708;9.1488;14.4790;5153.0000;5353.0000;5526.0000;0;
8559863;22.4704963;54976.284087;0.0443;0.0363;0.0118;0.0119;0.4778;0.08;291.7309;44.6226;76.7672;12.8625;12.7230;5154.0000;5372.0000;5330.0000;1;
8364969;22.5719568;54978.033983;0.0755;-1.0000;0.0062;-1.0000;1.0000;0.03;291.5974;44.3985;76.5176;12.8517;15.4500;5431.0000;5717.0000;5897.0000;0;
11506938;22.5747805;55004.625793;0.0011;-1.0000;0.0519;-1.0000;1.0000;-1.00;291.6465;49.4934;81.2896;14.9747;11.6120;6373.0000;6583.0000;6661.0000;0;
4649305;22.6511384;54973.336784;0.0025;-1.0000;0.0059;-1.0000;1.0000;-1.00;290.1033;39.7816;71.7641;11.8605;13.6820;6742.0000;6984.0000;6995.0000;1;
8210721;22.6728162;54971.142082;0.0663;0.0026;0.0111;0.0123;0.5834;0.08;281.0105;44.1538;73.2901;19.7695;14.2740;5412.0000;5583.0000;5802.0000;0;
10491544;22.7719842;54996.255223;0.0308;0.0267;0.0149;0.0163;0.7086;0.10;298.9116;47.6583;81.8606;9.8624;13.4360;4835.0000;5168.0000;-9999.0000;0;
10491554;22.7721203;54996.216235;0.2405;0.1881;0.0124;0.0161;0.7082;0.07;298.9133;47.6579;81.8607;9.8612;15.0180;5785.0000;-1.0000;-1.0000;0;
12017140;22.8452421;54982.956652;0.0480;0.0012;0.0092;0.0092;0.4492;0.06;293.9149;50.4693;82.8417;14.0678;13.8830;6026.0000;6255.0000;6019.0000;0;
4144236;22.9134572;54973.645777;0.2375;-1.0000;0.0062;-1.0000;1.0000;0.03;287.8333;39.2213;70.4863;13.2117;11.8560;6346.0000;6618.0000;6360.0000;1;
8095275;23.0073495;54919.890796;0.0034;-1.0000;0.0814;-1.0000;1.0000;-1.00;290.9708;43.9708;75.9235;13.0742;13.6060;4683.0000;4822.0000;4929.0000;0;
4178389;23.2105233;54967.385240;0.0261;-1.0000;0.0049;-1.0000;1.0000;0.02;296.1852;39.2627;73.4827;7.4558;14.2280;5645.0000;5925.0000;6075.0000;1;
6963171;23.3082187;54997.777557;-0.0004;-1.0000;0.0492;-1.0000;1.0000;-1.00;295.8099;42.4592;76.1747;9.2460;14.1060;5931.0000;-1.0000;-1.0000;0;
10418797;23.3553477;54979.477764;0.0379;-1.0000;0.0069;-1.0000;1.0000;0.04;296.9573;47.5538;81.1161;10.9629;15.2780;5556.0000;5705.0000;5708.0000;1;
10616571;23.6731066;54969.956158;0.0242;-1.0000;0.0272;-1.0000;1.0000;0.18;297.6647;47.8014;81.5699;10.6638;13.0570;5544.0000;5716.0000;5969.0000;1;
5986209;23.7379705;55297.374713;0.3368;0.0868;0.0055;0.0126;0.6304;0.03;298.3718;41.2918;76.0921;7.0112;15.1470;5345.0000;-1.0000;-1.0000;0;
9838060;23.8158285;55059.287573;0.0504;0.0046;0.0059;0.0060;0.4542;0.03;294.6659;46.6659;79.5734;11.9293;16.0290;5365.0000;-1.0000;-1.0000;0;
6672229;23.8323739;55023.882992;0.2577;0.1535;0.0101;0.0148;0.5378;0.09;284.9411;42.1132;72.3398;16.3679;15.5810;5487.0000;5604.0000;5383.0000;0;
7837302;23.8371361;54982.935571;0.0286;-1.0000;0.0088;-1.0000;1.0000;0.06;296.5539;43.5432;77.4028;9.2884;13.7220;-1.0000;-1.0000;-1.0000;1;
8823868;23.8761357;54988.008633;0.0058;0.0020;0.0205;0.0153;0.4993;0.16;293.7857;45.0185;77.7892;11.7294;11.4090;9751.0000;-9999.0000;-9999.0000;1;
9097120;23.8996529;54974.182416;0.0204;-1.0000;0.0056;-1.0000;1.0000;0.03;294.7177;45.4858;78.5185;11.3579;15.4530;5957.0000;6223.0000;5959.0000;0;
5090690;24.0233248;54961.588331;0.0132;0.0136;0.0062;0.0058;0.5001;0.04;289.1914;40.2632;71.9050;12.6975;13.2520;-1.0000;-1.0000;-1.0000;1;
9658118;24.0599949;55005.057346;0.4131;0.4119;0.0140;0.0272;0.6022;0.11;295.3660;46.3772;79.5375;11.3688;14.1580;6225.0000;-1.0000;-1.0000;0;
3757588;24.0899809;54987.285063;0.0056;0.0016;0.0151;0.0148;0.5686;0.12;294.1434;38.8932;72.3893;8.6710;14.9400;5214.0000;5387.0000;5250.0000;0;
